requisition_id,job_title,department,location,seniority_level,requisition_template_id,target_hires,candidate_id,source_name,applied_at,reviewed_at,interviewed_at,offer_extended_at,offer_accepted,hire_date,skills,sla_met,reviewed,interviewed,offer_extended,hired,skills_parsed
REQ00089,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00089_C0536,Indeed,2024-09-20 20:20:39,2024-09-21 18:20:39,,,False,,['AWS'],True,True,False,False,False,
REQ00089,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00089_C0537,Indeed,2024-09-16 00:14:21,2024-09-16 11:14:21,2024-09-28 11:14:21,2024-10-05 11:14:21,False,,"['Firewalls', 'Cloud Security']",True,True,True,True,False,
REQ00089,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00089_C0538,Indeed,2024-09-14 11:54:51,2024-09-17 08:54:51,,,False,,['Cloud Security'],False,True,False,False,False,
REQ00089,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00089_C0539,Indeed,2023-11-01 20:33:48,,,,False,,['Cloud Security'],False,False,False,False,False,
REQ00089,Software Engineer,Engineering,San Francisco,Mid-level,TMPL-ENG-MID-001,1,REQ00089_C0540,Indeed,2024-02-23 02:54:03,2024-02-24 20:54:03,2024-03-07 20:54:03,,False,,[],True,True,True,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0541,LinkedIn,2024-10-17 00:14:57,2024-10-19 13:14:57,2024-10-23 13:14:57,,False,,[],False,True,True,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0542,LinkedIn,2024-07-02 00:22:39,,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0543,LinkedIn,2024-06-28 20:30:45,2024-07-01 13:30:45,,,False,,"['AWS', 'IT Support', 'Cloud Security']",False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0544,LinkedIn,2024-04-02 10:05:59,2024-04-02 17:05:59,,,False,,[],True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0545,LinkedIn,2025-03-14 07:10:04,2025-03-17 01:10:04,,,False,,"['AWS', 'IT Support', 'Incident Management', 'Risk Assessment']",False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0546,LinkedIn,2025-03-07 10:08:18,2025-03-11 00:08:18,,,False,,['NIST Cybersecurity Framework'],False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0547,LinkedIn,2024-03-01 03:43:12,2024-03-04 13:43:12,,,False,,"['AWS', 'IT Support']",False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0548,LinkedIn,2023-10-15 08:29:50,2023-10-15 22:29:50,2023-10-20 22:29:50,,False,,"['AWS', 'NIST Cybersecurity Framework', 'IT Support', 'Risk Assessment']",True,True,True,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0549,LinkedIn,2024-12-01 07:05:07,2024-12-03 14:05:07,,,False,,"['AWS', 'Incident Management']",False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0550,LinkedIn,2024-06-10 23:55:15,2024-06-14 09:55:15,,,False,,['Risk Assessment'],False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0551,LinkedIn,2024-09-29 00:38:55,2024-09-30 08:38:55,,,False,,"['AWS', 'Incident Management']",True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0552,Dice,2023-11-29 19:45:17,,,,False,,"['AWS', 'NIST Cybersecurity Framework']",False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0553,Dice,2024-11-19 02:50:12,,,,False,,"['AWS', 'Risk Assessment']",False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0554,Dice,2024-10-25 02:30:10,2024-10-27 16:30:10,,,False,,['Cloud Security'],False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0555,Dice,2024-02-27 05:33:18,2024-02-28 06:33:18,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'IT Support', 'Cloud Security', 'Risk Assessment']",True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0556,Dice,2023-12-04 15:41:30,2023-12-07 01:41:30,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls']",False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0557,Dice,2024-11-04 01:22:48,2024-11-05 01:22:48,,,False,,['Firewalls'],True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0558,Dice,2024-12-25 23:41:37,2024-12-29 23:41:37,,,False,,['Risk Assessment'],False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0559,Dice,2024-07-21 06:04:54,2024-07-24 22:04:54,2024-07-30 22:04:54,,False,,"['Firewalls', 'IT Support', 'Risk Assessment', 'Microsoft PowerShell']",False,True,True,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0560,Dice,2024-03-22 18:01:39,2024-03-25 11:01:39,,,False,,"['Cloud Security', 'Incident Management', 'Risk Assessment', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0561,Dice,2024-05-23 16:04:50,,,,False,,"['Firewalls', 'Incident Management', 'Microsoft PowerShell']",False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0562,Dice,2025-02-14 22:59:01,2025-02-15 03:59:01,2025-02-18 03:59:01,2025-02-20 03:59:01,True,,['NIST Cybersecurity Framework'],True,True,True,True,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0563,GitHub,2024-09-07 04:47:36,2024-09-10 14:47:36,,,False,,"['AWS', 'IT Support']",False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0564,GitHub,2023-12-10 07:10:45,2023-12-13 19:10:45,,,False,,"['AWS', 'Firewalls', 'IT Support']",False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0565,GitHub,2024-05-13 01:17:22,,,,False,,[],False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0566,GitHub,2024-05-31 18:55:34,2024-06-01 03:55:34,,,False,,['AWS'],True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0567,GitHub,2023-11-24 19:32:45,2023-11-27 10:32:45,,,False,,['Firewalls'],False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0568,GitHub,2024-07-18 08:27:47,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls', 'IT Support']",False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0569,GitHub,2023-12-05 12:37:31,2023-12-06 17:37:31,,,False,,"['AWS', 'Incident Management']",True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0570,GitHub,2024-11-26 13:11:54,,,,False,,['IT Support'],False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0571,GitHub,2024-01-16 10:06:57,2024-01-19 07:06:57,2024-02-01 07:06:57,2024-02-02 07:06:57,True,,"['NIST Cybersecurity Framework', 'Firewalls']",False,True,True,True,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0572,GitHub,2023-11-10 21:04:12,2023-11-12 05:04:12,,,False,,[],True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0573,CyberSec Jobs,2024-10-21 01:28:03,,,,False,,[],False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0574,CyberSec Jobs,2024-12-19 11:26:35,,,,False,,"['NIST Cybersecurity Framework', 'Incident Management']",False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0575,CyberSec Jobs,2024-12-10 13:07:41,2024-12-12 03:07:41,,,False,,['AWS'],True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0576,CyberSec Jobs,2023-11-21 23:44:10,2023-11-24 10:44:10,2023-12-04 10:44:10,,False,,['NIST Cybersecurity Framework'],False,True,True,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0577,Internal,2024-11-12 04:37:49,2024-11-12 17:37:49,2024-11-24 17:37:49,,False,,['IT Support'],True,True,True,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0578,Internal,2023-12-05 21:49:56,,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Cloud Security', 'Risk Assessment']",False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0579,Internal,2024-05-19 04:58:40,,,,False,,['Cloud Security'],False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0580,Internal,2025-01-17 08:54:30,2025-01-19 02:54:30,,,False,,['Cloud Security'],True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0581,Internal,2024-01-28 05:44:50,2024-01-30 00:44:50,,,False,,"['Firewalls', 'Risk Assessment']",True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0582,Internal,2024-03-20 22:51:03,2024-03-22 08:51:03,2024-04-04 08:51:03,,False,,['Risk Assessment'],True,True,True,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0583,Internal,2024-06-12 10:59:13,2024-06-12 22:59:13,,,False,,['AWS'],True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0584,Internal,2024-01-19 20:09:15,2024-01-21 06:09:15,,,False,,"['AWS', 'IT Support', 'Risk Assessment']",True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0585,Referral,2025-02-18 23:37:17,2025-02-19 00:37:17,2025-02-23 00:37:17,2025-02-24 00:37:17,True,2025-03-08 00:37:17,['AWS'],True,True,True,True,True,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0586,Referral,2024-08-18 18:27:08,2024-08-22 01:27:08,2024-09-03 01:27:08,2024-09-08 01:27:08,False,,['Incident Management'],False,True,True,True,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0587,Referral,2024-09-12 22:52:37,2024-09-13 03:52:37,,,False,,[],True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0588,Referral,2024-04-25 12:52:05,2024-04-27 23:52:05,2024-05-10 23:52:05,,False,,"['AWS', 'NIST Cybersecurity Framework']",False,True,True,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0589,Referral,2023-12-17 21:07:13,,,,False,,[],False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0590,Referral,2024-08-07 06:18:45,2024-08-08 13:18:45,,,False,,"['Firewalls', 'IT Support', 'Risk Assessment']",True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0591,Referral,2023-12-05 01:30:28,,,,False,,['IT Support'],False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0592,Referral,2024-06-23 18:13:42,2024-06-27 06:13:42,,,False,,['Firewalls'],False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0593,Indeed,2025-01-02 14:45:21,2025-01-02 23:45:21,,,False,,['AWS'],True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0594,Indeed,2024-04-08 01:14:14,,,,False,,"['AWS', 'Cloud Security', 'Incident Management']",False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0595,Indeed,2025-02-01 00:14:09,2025-02-01 11:14:09,,,False,,"['NIST Cybersecurity Framework', 'Firewalls']",True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0596,Indeed,2024-10-17 00:05:18,2024-10-20 18:05:18,,,False,,"['AWS', 'IT Support']",False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0597,Indeed,2024-11-17 14:39:48,2024-11-18 11:39:48,,,False,,"['AWS', 'IT Support']",True,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0598,Indeed,2025-03-06 00:49:41,2025-03-09 05:49:41,,,False,,['NIST Cybersecurity Framework'],False,True,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0599,Indeed,2025-01-06 10:15:19,,,,False,,['IT Support'],False,False,False,False,False,
REQ00090,Data Scientist,Data Science,New York,Senior,TMPL-DS-SR-001,1,REQ00090_C0600,Indeed,2024-11-06 13:24:36,,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'Incident Management']",False,False,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0601,LinkedIn,2023-12-14 13:13:51,2023-12-18 07:13:51,2023-12-25 07:13:51,,False,,['NIST Cybersecurity Framework'],False,True,True,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0602,LinkedIn,2024-01-18 16:52:10,2024-01-21 16:52:10,,,False,,['Cloud Security'],False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0603,LinkedIn,2025-01-17 02:25:34,2025-01-18 09:25:34,,,False,,['Microsoft PowerShell'],True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0604,LinkedIn,2024-12-07 03:05:50,2024-12-09 18:05:50,,,False,,"['NIST Cybersecurity Framework', 'Firewalls', 'Risk Assessment']",False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0605,LinkedIn,2024-01-18 07:19:32,,,,False,,['AWS'],False,False,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0606,LinkedIn,2024-12-29 12:26:23,2025-01-01 16:26:23,2025-01-13 16:26:23,,False,,"['AWS', 'Incident Management']",False,True,True,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0607,LinkedIn,2024-02-12 19:16:15,,,,False,,['NIST Cybersecurity Framework'],False,False,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0608,LinkedIn,2023-11-11 09:21:51,2023-11-12 15:21:51,,,False,,"['IT Support', 'Risk Assessment']",True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0609,LinkedIn,2024-03-30 01:55:51,2024-04-01 19:55:51,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls', 'Incident Management', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0610,LinkedIn,2024-07-10 03:27:01,2024-07-10 18:27:01,,,False,,['AWS'],True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0611,LinkedIn,2024-06-12 04:20:29,2024-06-13 16:20:29,,,False,,['IT Support'],True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0612,Dice,2024-08-12 00:42:02,2024-08-14 21:42:02,2024-08-28 21:42:02,,False,,"['Firewalls', 'IT Support', 'Microsoft PowerShell']",False,True,True,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0613,Dice,2024-09-08 21:06:52,2024-09-10 09:06:52,,,False,,"['AWS', 'Microsoft PowerShell']",True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0614,Dice,2024-04-29 04:27:35,2024-05-01 11:27:35,,,False,,"['Risk Assessment', 'Microsoft PowerShell']",False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0615,Dice,2024-09-13 15:10:23,2024-09-16 00:10:23,,,False,,"['Firewalls', 'Cloud Security', 'Risk Assessment']",False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0616,Dice,2024-06-16 18:35:05,2024-06-18 05:35:05,,,False,,"['AWS', 'NIST Cybersecurity Framework']",True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0617,Dice,2024-03-26 11:39:44,2024-03-30 00:39:44,,,False,,"['AWS', 'Firewalls', 'Incident Management']",False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0618,Dice,2024-10-08 18:43:49,2024-10-09 23:43:49,2024-10-22 23:43:49,,False,,"['Cloud Security', 'Incident Management', 'Risk Assessment']",True,True,True,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0619,Dice,2024-01-15 13:55:25,2024-01-19 03:55:25,,,False,,"['NIST Cybersecurity Framework', 'IT Support']",False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0620,Dice,2024-09-27 01:59:39,,,,False,,[],False,False,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0621,Dice,2023-12-23 18:05:06,2023-12-25 10:05:06,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Firewalls', 'Cloud Security', 'Incident Management']",True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0622,Dice,2024-11-12 02:11:08,,,,False,,"['AWS', 'IT Support']",False,False,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0623,GitHub,2024-06-18 10:37:12,2024-06-21 17:37:12,,,False,,"['AWS', 'Cloud Security', 'Risk Assessment']",False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0624,GitHub,2024-02-08 21:51:34,2024-02-10 14:51:34,,,False,,"['NIST Cybersecurity Framework', 'Firewalls']",True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0625,GitHub,2023-10-25 23:42:11,2023-10-27 01:42:11,2023-11-02 01:42:11,,False,,['Incident Management'],True,True,True,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0626,GitHub,2024-09-03 12:02:57,2024-09-05 00:02:57,,,False,,[],True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0627,GitHub,2023-12-09 22:35:10,,,,False,,"['NIST Cybersecurity Framework', 'Risk Assessment']",False,False,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0628,GitHub,2024-11-20 15:53:50,,,,False,,"['AWS', 'Firewalls', 'Risk Assessment']",False,False,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0629,GitHub,2024-01-11 19:09:47,2024-01-15 00:09:47,,,False,,['IT Support'],False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0630,GitHub,2024-10-27 19:47:30,2024-10-31 08:47:30,2024-11-08 08:47:30,2024-11-11 08:47:30,True,,"['Incident Management', 'Risk Assessment']",False,True,True,True,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0631,GitHub,2024-03-23 23:22:41,2024-03-24 11:22:41,,,False,,['Incident Management'],True,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0632,GitHub,2025-02-24 14:07:41,2025-02-26 23:07:41,,,False,,"['AWS', 'NIST Cybersecurity Framework', 'Risk Assessment']",False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0633,CyberSec Jobs,2024-03-09 05:32:33,2024-03-12 22:32:33,2024-03-25 22:32:33,2024-03-29 22:32:33,True,2024-04-03 22:32:33,"['AWS', 'Firewalls']",False,True,True,True,True,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0634,CyberSec Jobs,2024-11-26 11:32:46,2024-11-29 14:32:46,,,False,,[],False,True,False,False,False,
REQ00091,Product Manager,Product,Remote,Senior,TMPL-PM-SR-001,1,REQ00091_C0635,CyberSec Jobs,2024-03-03 23:53:17,2024-03-04 05:53:17,,,False,,"['NIST Cybersecurity Framework', 'IT Support', 'Incident Management']",True,True,False,False,False,
